"","date","base_date","month","year","data","res_1","res_2","res_3","res_4","res_5","res_6","res_7","res_8","res_9","res_10","total_res","current_res","upper_weber","upper_ogden","lower","trigger_deficit","moderate","severe","extreme","trigger_category"
"459",1888-06-01,1888-06-01,"6",1888,"paleo",7600.000001,60000,73940,20020,43221.93978,6870,69569.51637,202275.0506,NA,NA,483496.506751,483496.506751,204781.939781,76439.51637,202275.0506,0,0,0,0,"None"
"460",1889-06-01,1889-06-01,"6",1889,"paleo",5998.297612,60000,73940,18399.71746,28201.51858,6870,36900.83746,172772.3357,NA,NA,403082.706812,403082.706812,186539.533652,43770.83746,172772.3357,0,0,0,0,"None"
"461",1890-06-01,1890-06-01,"6",1890,"paleo",7600.000003,60000,73940,20020,39729.57224,6870,110150,178391.8859,NA,NA,496701.458143,496701.458143,201289.572243,117020,178391.8859,0,0,0,0,"None"
"462",1891-06-01,1891-06-01,"6",1891,"paleo",7600,60000,73940,20020,48110,6870,98422.00119,202275.0506,NA,NA,517237.05179,517237.05179,209670,105292.00119,202275.0506,0,0,0,0,"None"
"463",1892-06-01,1892-06-01,"6",1892,"paleo",7600,60000,73940,20020,48110,6870,72747.50476,202275.0506,NA,NA,491562.55536,491562.55536,209670,79617.50476,202275.0506,0,0,0,0,"None"
"464",1893-06-01,1893-06-01,"6",1893,"paleo",7600,60000,73940,19966.6046,45425.30585,6870,51710.27806,202273.7076,NA,NA,467785.89611,467785.89611,206931.91045,58580.27806,202273.7076,0,0,0,0,"None"
"465",1894-06-01,1894-06-01,"6",1894,"paleo",7600.000002,60000,73940,20020,46667.46321,6870,101833.6397,202275.0506,NA,NA,519206.153512,519206.153512,208227.463212,108703.6397,202275.0506,0,0,0,0,"None"
"466",1895-06-01,1895-06-01,"6",1895,"paleo",7600,60000,73940,20020,48110,6870,91615.8012,202275.0506,NA,NA,510430.8518,510430.8518,209670,98485.8012,202275.0506,0,0,0,0,"None"
"467",1896-06-01,1896-06-01,"6",1896,"paleo",7600,60000,73940,20020,48110,6870,69319.83624,202275.0506,NA,NA,488134.88684,488134.88684,209670,76189.83624,202275.0506,0,0,0,0,"None"
"468",1897-06-01,1897-06-01,"6",1897,"paleo",7600,60000,73940,20020,48110,6870,105962.8294,202275.0506,NA,NA,524777.88,524777.88,209670,112832.8294,202275.0506,0,0,0,0,"None"
"469",1898-06-01,1898-06-01,"6",1898,"paleo",7600,60000,73940,20020,48110,6870,104173.4236,202275.0506,NA,NA,522988.4742,522988.4742,209670,111043.4236,202275.0506,0,0,0,0,"None"
"470",1899-06-01,1899-06-01,"6",1899,"paleo",7600,60000,73940,20020,48110,6870,81726.52888,202274.8345,NA,NA,500541.36338,500541.36338,209670,88596.52888,202274.8345,0,0,0,0,"None"
"471",1900-06-01,1900-06-01,"6",1900,"paleo",7600,60000,73940,18399.71746,47840.35077,6870,48137.47974,193628.4647,NA,NA,456416.01267,456416.01267,207780.06823,55007.47974,193628.4647,0,0,0,0,"None"
"472",1901-06-01,1901-06-01,"6",1901,"paleo",7600.000002,60000,73940,19902.90139,34176.35814,6870,58142.2731,153442.8336,NA,NA,414074.366232,414074.366232,195619.259532,65012.2731,153442.8336,0,0,0,0,"None"
"473",1902-06-01,1902-06-01,"6",1902,"paleo",7600.000001,60000,73940,20020,30467.45891,6870,71713.13194,202273.0916,NA,NA,472883.682451,472883.682451,192027.458911,78583.13194,202273.0916,0,0,0,0,"None"
"474",1903-06-01,1903-06-01,"6",1903,"paleo",7600.000001,60000,73940,20020,29626.12146,6870,71287.09225,202275.0506,NA,NA,471618.264311,471618.264311,191186.121461,78157.09225,202275.0506,0,0,0,0,"None"
"475",1904-06-01,1904-06-01,"6",1904,"paleo",7600,60000,73940,20020,43011.96771,6870,73228.64375,202275.0506,NA,NA,486945.66206,486945.66206,204571.96771,80098.64375,202275.0506,0,0,0,0,"None"
"476",1905-06-01,1905-06-01,"6",1905,"observed",7600,60000,73940,20020,46682.75133,6870,57379.65368,202274.2155,NA,NA,474766.62051,474766.62051,208242.75133,64249.65368,202274.2155,0,0,0,0,"None"
"477",1906-06-01,1906-06-01,"6",1906,"observed",7600,60000,73940,20020,48110,6870,78433.68258,202275.0506,NA,NA,497248.73318,497248.73318,209670,85303.68258,202275.0506,0,0,0,0,"None"
"478",1907-06-01,1907-06-01,"6",1907,"observed",7600,60000,73940,20020,48110,6870,98717.88544,202275.0506,NA,NA,517532.93604,517532.93604,209670,105587.88544,202275.0506,0,0,0,0,"None"
"479",1908-06-01,1908-06-01,"6",1908,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"480",1909-06-01,1909-06-01,"6",1909,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"481",1910-06-01,1910-06-01,"6",1910,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"482",1911-06-01,1911-06-01,"6",1911,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"483",1912-06-01,1912-06-01,"6",1912,"observed",7600,60000,73940,20020,48110,6870,94645.04364,202275.0506,NA,NA,513460.09424,513460.09424,209670,101515.04364,202275.0506,0,0,0,0,"None"
"484",1913-06-01,1913-06-01,"6",1913,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"485",1914-06-01,1914-06-01,"6",1914,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"486",1915-06-01,1915-06-01,"6",1915,"observed",7600,60000,73940,20020,48110,6870,108414.0746,202275.0506,NA,NA,527229.1252,527229.1252,209670,115284.0746,202275.0506,0,0,0,0,"None"
"487",1916-06-01,1916-06-01,"6",1916,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"488",1917-06-01,1917-06-01,"6",1917,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"489",1918-06-01,1918-06-01,"6",1918,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"490",1919-06-01,1919-06-01,"6",1919,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"491",1920-06-01,1920-06-01,"6",1920,"observed",7600.000002,60000,73940,20020,48110.00001,6870,110150,202275.0506,NA,NA,528965.050612,528965.050612,209670.000012,117020,202275.0506,0,0,0,0,"None"
"492",1921-06-01,1921-06-01,"6",1921,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"493",1922-06-01,1922-06-01,"6",1922,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"494",1923-06-01,1923-06-01,"6",1923,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"495",1924-06-01,1924-06-01,"6",1924,"observed",7600,60000,73940,20020,48110,6870,89648.00832,202275.0506,NA,NA,508463.05892,508463.05892,209670,96518.00832,202275.0506,0,0,0,0,"None"
"496",1925-06-01,1925-06-01,"6",1925,"observed",7600,60000,73940,20020,48110,6870,87121.94825,202275.0506,NA,NA,505936.99885,505936.99885,209670,93991.94825,202275.0506,0,0,0,0,"None"
"497",1926-06-01,1926-06-01,"6",1926,"observed",7600,60000,73940,20020,48110,6870,66109.2169,202275.0506,NA,NA,484924.2675,484924.2675,209670,72979.2169,202275.0506,0,0,0,0,"None"
"498",1927-06-01,1927-06-01,"6",1927,"observed",7600,60000,73940,20020,48110,6870,101493.5994,202275.0506,NA,NA,520308.65,520308.65,209670,108363.5994,202275.0506,0,0,0,0,"None"
"499",1928-06-01,1928-06-01,"6",1928,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"500",1929-06-01,1929-06-01,"6",1929,"observed",7600,60000,73940,20020,48110,6870,108287.8961,202275.0506,NA,NA,527102.9467,527102.9467,209670,115157.8961,202275.0506,0,0,0,0,"None"
"501",1930-06-01,1930-06-01,"6",1930,"observed",7600,60000,73940,20020,48110,6870,83975.90741,202275.0506,NA,NA,502790.95801,502790.95801,209670,90845.90741,202275.0506,0,0,0,0,"None"
"502",1931-06-01,1931-06-01,"6",1931,"observed",7600,60000,73940,18399.71746,39286.4055,6782.696228,42665.47962,188193.9978,NA,NA,436868.296608,436868.296608,199226.12296,49448.175848,188193.9978,0,0,0,0,"None"
"503",1932-06-01,1932-06-01,"6",1932,"observed",7600.000003,60000,70887.13049,19905.66934,23840.32193,6870,61376.12624,125208.75,NA,NA,375687.998003,375687.998003,182233.121763,68246.12624,125208.75,4312.00199700001,4312.00199700001,0,0,"Moderate"
"504",1933-06-01,1933-06-01,"6",1933,"observed",7600.000001,60000,73940,20020,26101.17403,6870,55826.09948,135293.7004,NA,NA,385650.973911,385650.973911,187661.174031,62696.09948,135293.7004,0,0,0,0,"None"
"505",1934-06-01,1934-06-01,"6",1934,"observed",1.00000009999997,60000,60269.10661,18399.71746,14591.26409,3912.264145,37683.28295,105594.3149,NA,NA,300450.9501551,300450.9501551,153261.0881601,41595.547095,105594.3149,79549.0498449,40000,39549.0498449,0,"Severe"
"506",1935-06-01,1935-06-01,"6",1935,"observed",7600.000003,43352.64318,50875.28793,4903.284877,15791.68939,6870,59862.16092,58862.3638,NA,NA,248117.4301,248117.4301,122522.90538,66732.16092,58862.3638,131882.5699,40000,60000,31882.5699,"Extreme"
"507",1936-06-01,1936-06-01,"6",1936,"observed",7600.000001,60000,73940,9918.60226,22961.49574,6870,86009.95723,133996.9528,NA,NA,401297.008031,401297.008031,174420.098001,92879.95723,133996.9528,0,0,0,0,"None"
"508",1937-06-01,1937-06-01,"6",1937,"observed",7600.000002,60000,73940,20020.00001,33727.27158,6870,110150,202273.3943,NA,NA,514580.665892,514580.665892,195287.271592,117020,202273.3943,0,0,0,0,"None"
"509",1938-06-01,1938-06-01,"6",1938,"observed",7600,60000,73940,20020,45362.61309,6870,97968.79258,202275.0506,NA,NA,514036.45627,514036.45627,206922.61309,104838.79258,202275.0506,0,0,0,0,"None"
"510",1939-06-01,1939-06-01,"6",1939,"observed",7600,60000,73940,20020,48110,6870,72035.28264,202275.0506,NA,NA,490850.33324,490850.33324,209670,78905.28264,202275.0506,0,0,0,0,"None"
"511",1940-06-01,1940-06-01,"6",1940,"observed",7600.000003,60000,73940,20020,46647.99376,6870,95493.37479,202275.0506,NA,NA,512846.419153,512846.419153,208207.993763,102363.37479,202275.0506,0,0,0,0,"None"
"512",1941-06-01,1941-06-01,"6",1941,"observed",7600.000001,60000,73940,20020,43401.21822,6870,84674.65153,202275.0506,NA,NA,498780.920351,498780.920351,204961.218221,91544.65153,202275.0506,0,0,0,0,"None"
"513",1942-06-01,1942-06-01,"6",1942,"observed",7600,60000,73940,20020,48110,6870,103594.1095,202275.0506,NA,NA,522409.1601,522409.1601,209670,110464.1095,202275.0506,0,0,0,0,"None"
"514",1943-06-01,1943-06-01,"6",1943,"observed",7600,60000,73940,20020,48110,6870,96654.65198,202275.0506,NA,NA,515469.70258,515469.70258,209670,103524.65198,202275.0506,0,0,0,0,"None"
"515",1944-06-01,1944-06-01,"6",1944,"observed",7600,60000,73940,20020,48110,6870,85325.7984,202275.0506,NA,NA,504140.849,504140.849,209670,92195.7984,202275.0506,0,0,0,0,"None"
"516",1945-06-01,1945-06-01,"6",1945,"observed",7600,60000,73940,20020,48110,6870,67876.32118,202275.0506,NA,NA,486691.37178,486691.37178,209670,74746.32118,202275.0506,0,0,0,0,"None"
"517",1946-06-01,1946-06-01,"6",1946,"observed",7600,60000,73940,20020,48110,6870,97660.04707,202275.0506,NA,NA,516475.09767,516475.09767,209670,104530.04707,202275.0506,0,0,0,0,"None"
"518",1947-06-01,1947-06-01,"6",1947,"observed",7600,60000,73940,20020,48110,6870,104728.4408,202275.0506,NA,NA,523543.4914,523543.4914,209670,111598.4408,202275.0506,0,0,0,0,"None"
"519",1948-06-01,1948-06-01,"6",1948,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"520",1949-06-01,1949-06-01,"6",1949,"observed",7600.000001,60000,73940,20020,48110,6870,100499.0434,202275.0506,NA,NA,519314.094001,519314.094001,209670.000001,107369.0434,202275.0506,0,0,0,0,"None"
"521",1950-06-01,1950-06-01,"6",1950,"observed",7600,60000,73940,20020,48110,6870,108718.1974,202275.0506,NA,NA,527533.248,527533.248,209670,115588.1974,202275.0506,0,0,0,0,"None"
"522",1951-06-01,1951-06-01,"6",1951,"observed",7600,60000,73940,20020,48110,6870,104235.4049,202275.0506,NA,NA,523050.4555,523050.4555,209670,111105.4049,202275.0506,0,0,0,0,"None"
"523",1952-06-01,1952-06-01,"6",1952,"observed",7600,60000,73940,20020,48110,6870,103048.3257,202275.0506,NA,NA,521863.3763,521863.3763,209670,109918.3257,202275.0506,0,0,0,0,"None"
"524",1953-06-01,1953-06-01,"6",1953,"observed",7600,60000,73940,20020,48110,6870,76177.41061,202275.0506,NA,NA,494992.46121,494992.46121,209670,83047.41061,202275.0506,0,0,0,0,"None"
"525",1954-06-01,1954-06-01,"6",1954,"observed",7600,60000,73940,20020,45354.41376,6870,65515.53296,202275.0506,NA,NA,481574.99732,481574.99732,206914.41376,72385.53296,202275.0506,0,0,0,0,"None"
"526",1955-06-01,1955-06-01,"6",1955,"observed",7600.000002,60000,73940,20020,35280.76748,6870,60385.17267,200465.9795,NA,NA,464561.919652,464561.919652,196840.767482,67255.17267,200465.9795,0,0,0,0,"None"
"527",1956-06-01,1956-06-01,"6",1956,"observed",7600.000001,60000,73940,20020,30674.18743,6870,65261.13457,202275.0506,NA,NA,466640.372601,466640.372601,192234.187431,72131.13457,202275.0506,0,0,0,0,"None"
"528",1957-06-01,1957-06-01,"6",1957,"observed",7600,60000,73940,20020,32806.4197,6870,75118.12493,202275.0506,NA,NA,478629.59523,478629.59523,194366.4197,81988.12493,202275.0506,0,0,0,0,"None"
"529",1958-06-01,1958-06-01,"6",1958,"observed",7600,60000,73940,20020,48110,6870,63239.90952,202275.0506,NA,NA,482054.96012,482054.96012,209670,70109.90952,202275.0506,0,0,0,0,"None"
"530",1959-06-01,1959-06-01,"6",1959,"observed",7600.000001,60000,73940,18808.0827,39647.38647,6870,47898.39933,197889.8377,NA,NA,452653.706201,452653.706201,199995.469171,54768.39933,197889.8377,0,0,0,0,"None"
"531",1960-06-01,1960-06-01,"6",1960,"observed",7600.000003,67684.10918,66507.47585,18932.11213,23760.23873,6870,51425.73475,130812.7396,NA,NA,373592.410243,373592.410243,184483.935893,58295.73475,130812.7396,6407.58975699998,6407.58975699998,0,0,"Moderate"
"532",1961-06-01,1961-06-01,"6",1961,"observed",7504.160083,60000,70401.16938,18094.67645,19036.09889,6870,41104.85847,69764.90533,NA,NA,292775.868603,292775.868603,175036.104803,47974.85847,69764.90533,87224.131397,40000,47224.131397,0,"Severe"
"533",1962-06-01,1962-06-01,"6",1962,"observed",7600.000003,54125.13858,63576.71501,8986.06029,21131.14759,6870,79987.24457,113583.1409,NA,NA,355859.446943,355859.446943,155419.061473,86857.24457,113583.1409,24140.553057,24140.553057,0,0,"Moderate"
"534",1963-06-01,1963-06-01,"6",1963,"observed",7600,60000,73940,20020,48110,6870,80292.05696,202275.0506,NA,NA,499107.10756,499107.10756,209670,87162.05696,202275.0506,0,0,0,0,"None"
"535",1964-06-01,1964-06-01,"6",1964,"observed",7600,60000,73940,20020,48110,6870,92900.52996,202275.0506,NA,NA,511715.58056,511715.58056,209670,99770.52996,202275.0506,0,0,0,0,"None"
"536",1965-06-01,1965-06-01,"6",1965,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"537",1966-06-01,1966-06-01,"6",1966,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"538",1967-06-01,1967-06-01,"6",1967,"observed",7600,60000,73940,20020,48110,6870,91754.92387,202275.0506,NA,NA,510569.97447,510569.97447,209670,98624.92387,202275.0506,0,0,0,0,"None"
"539",1968-06-01,1968-06-01,"6",1968,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"540",1969-06-01,1969-06-01,"6",1969,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"541",1970-06-01,1970-06-01,"6",1970,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"542",1971-06-01,1971-06-01,"6",1971,"observed",7600,60000,73940,20020,48110,6870,88112.44432,202275.0506,NA,NA,506927.49492,506927.49492,209670,94982.44432,202275.0506,0,0,0,0,"None"
"543",1972-06-01,1972-06-01,"6",1972,"observed",7600,60000,73940,20020,48110,6870,71331.6466,202275.0506,NA,NA,490146.6972,490146.6972,209670,78201.6466,202275.0506,0,0,0,0,"None"
"544",1973-06-01,1973-06-01,"6",1973,"observed",7600,60000,73940,20020,48110,6870,91256.3861,202275.0506,NA,NA,510071.4367,510071.4367,209670,98126.3861,202275.0506,0,0,0,0,"None"
"545",1974-06-01,1974-06-01,"6",1974,"observed",7600,60000,73940,20020,48110,6870,90418.09372,202275.0506,NA,NA,509233.14432,509233.14432,209670,97288.09372,202275.0506,0,0,0,0,"None"
"546",1975-06-01,1975-06-01,"6",1975,"observed",7600.000001,60000,73940,20020,48110,6870,83984.03584,202275.0506,NA,NA,502799.086441,502799.086441,209670.000001,90854.03584,202275.0506,0,0,0,0,"None"
"547",1976-06-01,1976-06-01,"6",1976,"observed",7600,60000,73940,19229.68159,48110,6870,51003.10973,202273.1742,NA,NA,469025.96552,469025.96552,208879.68159,57873.10973,202273.1742,0,0,0,0,"None"
"548",1977-06-01,1977-06-01,"6",1977,"observed",7600,60000,73940,18399.71746,40064.81674,6870,47492.12754,196115.5548,NA,NA,450482.21654,450482.21654,200004.5342,54362.12754,196115.5548,0,0,0,0,"None"
"549",1978-06-01,1978-06-01,"6",1978,"observed",7600.000003,60000,73940,20020,38736.2336,6870,85920.8042,202274.2324,NA,NA,495361.270203,495361.270203,200296.233603,92790.8042,202274.2324,0,0,0,0,"None"
"550",1979-06-01,1979-06-01,"6",1979,"observed",7600,60000,73940,20020,48110,6870,92414.63461,202275.0506,NA,NA,511229.68521,511229.68521,209670,99284.63461,202275.0506,0,0,0,0,"None"
"551",1980-06-01,1980-06-01,"6",1980,"observed",7600,60000,73940,20020,48110,6870,83939.33866,202275.0506,NA,NA,502754.38926,502754.38926,209670,90809.33866,202275.0506,0,0,0,0,"None"
"552",1981-06-01,1981-06-01,"6",1981,"observed",7600.000002,60000,73940,16246.07926,44492.53085,4331.074381,110150,202275.0506,NA,NA,519034.735093,519034.735093,202278.610112,114481.074381,202275.0506,0,0,0,0,"None"
"553",1982-06-01,1982-06-01,"6",1982,"observed",7600.000001,60000,73940,20020,48110.00001,6870.000009,110150,202275.0506,NA,NA,528965.05062,528965.05062,209670.000011,117020.000009,202275.0506,0,0,0,0,"None"
"554",1983-06-01,1983-06-01,"6",1983,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"555",1984-06-01,1984-06-01,"6",1984,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"556",1985-06-01,1985-06-01,"6",1985,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"557",1986-06-01,1986-06-01,"6",1986,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"558",1987-06-01,1987-06-01,"6",1987,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"559",1988-06-01,1988-06-01,"6",1988,"observed",7600.000004,66304.38766,46352.69293,16925.72846,30311.9956,6870,57923.74628,202274.7569,NA,NA,434563.307834,434563.307834,167494.804654,64793.74628,202274.7569,0,0,0,0,"None"
"560",1989-06-01,1989-06-01,"6",1989,"observed",7600.000001,60000,71958.47442,20020,29754.37993,6870,94829.23303,202275.0506,NA,NA,493307.137981,493307.137981,189332.854351,101699.23303,202275.0506,0,0,0,0,"None"
"561",1990-06-01,1990-06-01,"6",1990,"observed",7600.000001,60000,73940,20020,23988.49404,6870,29935.07829,189504.3712,NA,NA,411857.943531,411857.943531,185548.494041,36805.07829,189504.3712,0,0,0,0,"None"
"562",1991-06-01,1991-06-01,"6",1991,"observed",7600.000003,69892.79715,59810.94142,20020,12783.91182,6870,59339.81912,173980.2967,NA,NA,410297.766213,410297.766213,170107.650393,66209.81912,173980.2967,0,0,0,0,"None"
"563",1992-06-01,1992-06-01,"6",1992,"observed",7600,68488.79715,66485.9413,18620.78358,7088.99339,4633.300631,25175.94157,184755.5686,NA,NA,382849.326221,382849.326221,168284.51542,29809.242201,184755.5686,0,0,0,0,"None"
"564",1993-06-01,1993-06-01,"6",1993,"observed",7600.000004,60000.00002,73940,20020,31246.43273,6870,110150,202275.0506,NA,NA,512101.483354,512101.483354,192806.432754,117020,202275.0506,0,0,0,0,"None"
"565",1994-06-01,1994-06-01,"6",1994,"observed",7600,60000,73940,20020,25348.07065,6870,110150,202275.0506,NA,NA,506203.12125,506203.12125,186908.07065,117020,202275.0506,0,0,0,0,"None"
"566",1995-06-01,1995-06-01,"6",1995,"observed",7600.000003,60000.00001,73940,20020,31099.86907,6870,109889.6272,202274.8517,NA,NA,511694.347983,511694.347983,192659.869083,116759.6272,202274.8517,0,0,0,0,"None"
"567",1996-06-01,1996-06-01,"6",1996,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"568",1997-06-01,1997-06-01,"6",1997,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"569",1998-06-01,1998-06-01,"6",1998,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"570",1999-06-01,1999-06-01,"6",1999,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"571",2000-06-01,2000-06-01,"6",2000,"observed",7600,60000,73940,20020,34756.99513,6870,92577.4208,202275.0506,NA,NA,498039.46653,498039.46653,196316.99513,99447.4208,202275.0506,0,0,0,0,"None"
"572",2001-06-01,2001-06-01,"6",2001,"observed",7600.000003,73180.79715,52770.47584,20020,21228.60961,6870,58707.51196,202275.0506,NA,NA,442652.445163,442652.445163,174799.882603,65577.51196,202275.0506,0,0,0,0,"None"
"573",2002-06-01,2002-06-01,"6",2002,"observed",7600.000003,46181.39214,49161.863,20020,16054.74652,6870,77074.96753,169121.4533,NA,NA,392084.422493,392084.422493,139018.001663,83944.96753,169121.4533,0,0,0,0,"None"
"574",2003-06-01,2003-06-01,"6",2003,"observed",7600.000003,39463.72409,49024.26363,18733.27314,11438.46442,6870,44304.37542,202275.0506,NA,NA,379709.151303,379709.151303,126259.725283,51174.37542,202275.0506,290.848697000009,290.848697000009,0,0,"Moderate"
"575",2004-06-01,2004-06-01,"6",2004,"observed",7600,53696.96897,49093.70958,18141.05405,16934.63803,6870,72005.98848,202273.2833,NA,NA,426615.64241,426615.64241,145466.37063,78875.98848,202273.2833,0,0,0,0,"None"
"576",2005-06-01,2005-06-01,"6",2005,"observed",7600.000001,60000,73940,20020,33014.29132,6870,110150,202275.0506,NA,NA,513869.341921,513869.341921,194574.291321,117020,202275.0506,0,0,0,0,"None"
"577",2006-06-01,2006-06-01,"6",2006,"observed",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"578",2007-06-01,2007-06-01,"6",2007,"observed",7600,60000,73940,20020,38470.22314,6870,101027.3185,202275.0506,NA,NA,510202.59224,510202.59224,200030.22314,107897.3185,202275.0506,0,0,0,0,"None"
"579",2008-06-01,2008-06-01,"6",2008,"observed",7600.000005,71605.79715,68251.16819,20020,36456.65184,6870.000003,84346.82742,202275.0506,NA,NA,497425.495208,497425.495208,203933.617185,91216.827423,202275.0506,0,0,0,0,"None"
"580",2009-06-01,2009-06-01,"6",2009,"observed",7600,60000,73940,20020,36058.94322,6870,92957.14658,202275.0506,NA,NA,499721.1404,499721.1404,197618.94322,99827.14658,202275.0506,0,0,0,0,"None"
"581",2010-06-01,2010-06-01,"6",2010,"observed",7600,60000,73940,20020,32463.20341,6870.000002,83708.26963,202273.1778,NA,NA,486874.650842,486874.650842,194023.20341,90578.269632,202273.1778,0,0,0,0,"None"
"582",1981-06-01,1981-06-01,"6",1981,"base",7600.000002,60000,73940,16246.07926,44492.53085,4331.074381,110150,202275.0506,NA,NA,519034.735093,519034.735093,202278.610112,114481.074381,202275.0506,0,0,0,0,"None"
"583",1982-06-01,1982-06-01,"6",1982,"base",7600.000001,60000,73940,20020,48110.00001,6870.000009,110150,202275.0506,NA,NA,528965.05062,528965.05062,209670.000011,117020.000009,202275.0506,0,0,0,0,"None"
"584",1983-06-01,1983-06-01,"6",1983,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"585",1984-06-01,1984-06-01,"6",1984,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"586",1985-06-01,1985-06-01,"6",1985,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"587",1986-06-01,1986-06-01,"6",1986,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"588",1987-06-01,1987-06-01,"6",1987,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"589",1988-06-01,1988-06-01,"6",1988,"base",7600.000004,66304.38766,46352.69293,16925.72846,30311.9956,6870,57923.74628,202274.7569,NA,NA,434563.307834,434563.307834,167494.804654,64793.74628,202274.7569,0,0,0,0,"None"
