"site_id","site_name","data","year","month","date","flow_m3s","thresh_m3s","norm","cum_loss"
10128500,"Weber River","observed",1987,12,1987-12-16,1.41766922292852,1.59815988231691,-0.503346526725029,-20.736207927517
10128500,"Weber River","observed",1988,1,1988-01-16,1.54098452260336,1.50645412506615,0.116688842062963,-20.7016775299798
10128500,"Weber River","observed",1988,2,1988-02-15,1.47833468069959,1.50628925632801,-0.106284268979607,-20.7296321056082
10128500,"Weber River","observed",1988,3,1988-03-16,1.35007416977342,1.77675681057963,-0.992378215566172,-21.1563147464144
10128500,"Weber River","observed",1988,4,1988-04-15,3.6207807842304,4.61661192999168,-0.543541446707912,-22.1521458921757
10128500,"Weber River","observed",1988,5,1988-05-16,12.4100863806101,18.2142778613805,-1.06805094339681,-27.9563373729461
10128500,"Weber River","observed",1988,6,1988-06-15,9.000037741824,21.0351906127833,-1.34324337096708,-39.9914902439054
10128500,"Weber River","observed",1988,7,1988-07-16,3.17422715829677,5.96922406140764,-0.97100666031533,-42.7864871470163
10128500,"Weber River","observed",1988,8,1988-08-16,2.70928280618942,3.01037484486018,-0.289889610664598,-43.087579185687
10128500,"Weber River","observed",1988,9,1988-09-15,3.5622593012736,2.25047291486478,1.35408869045294,-41.7757927992782
10128500,"Weber River","observed",1988,10,1988-10-16,1.22584542343432,2.03516729135528,-1.40279611770411,-42.5851146671992
10128500,"Weber River","observed",1988,11,1988-11-15,1.4101789602816,1.8258393503921,-1.00620518565517,-43.0007750573097
10128500,"Weber River","observed",1988,12,1988-12-16,1.10618391041652,1.59815988231691,-1.48546250604404,-43.49275102921
10128500,"Weber River","observed",1989,1,1989-01-16,1.11166459040206,1.50645412506615,-1.483912260446,-43.8875405638741
10128500,"Weber River","observed",1989,2,1989-02-14,1.14076439127771,1.50628925632801,-1.51203188329783,-44.2530654289244
10128500,"Weber River","observed",1989,3,1989-03-16,1.77208652866065,1.77675681057963,-0.00993963757153072,-44.2577357108434
10128500,"Weber River","observed",1989,4,1989-04-15,7.305746420736,4.61661192999168,1.1552855412032,-41.5686012200991
10128500,"Weber River","observed",1989,5,1989-05-16,14.4507262285626,18.2142778613805,-0.659889245212064,-45.332152852917
10128500,"Weber River","observed",1989,6,1989-06-15,14.1131163414528,21.0351906127833,-0.67457275663547,-52.2542271242475
10128500,"Weber River","observed",1989,7,1989-07-16,3.64099840373265,5.96922406140764,-0.775659920045436,-54.5824527819225
10128500,"Weber River","observed",1989,8,1989-08-16,2.97692267881703,3.01037484486018,-0.0312176470987771,-54.6159049479656
10128500,"Weber River","observed",1989,9,1989-09-15,4.17673487232,2.25047291486478,1.87654383503341,-52.6896429905104
10128500,"Weber River","observed",1989,10,1989-10-16,1.54189796926761,2.03516729135528,-0.795843461305562,-53.1829123125981
10128500,"Weber River","observed",1989,11,1989-11-15,1.6225553097216,1.8258393503921,-0.470268427430163,-53.3861963532686
10128500,"Weber River","observed",1989,12,1989-12-16,1.19752857684232,1.59815988231691,-1.17975261656746,-53.7868276587432
10128500,"Weber River","observed",1990,1,1990-01-16,1.18656721687123,1.50645412506615,-1.1776561550062,-54.1067145669381
10128500,"Weber River","observed",1990,2,1990-02-14,1.16908123786971,1.50628925632801,-1.38403573769305,-54.4439225853964
10128500,"Weber River","observed",1990,3,1990-03-16,1.46334155614142,1.77675681057963,-0.710334966824549,-54.7573378398346
10128500,"Weber River","observed",1990,4,1990-04-15,4.3126557359616,4.61661192999168,-0.156696867807114,-55.0612940338647
10128500,"Weber River","observed",1990,5,1990-05-16,10.7183831584041,18.2142778613805,-1.44321794404756,-62.5571887368411
10128500,"Weber River","observed",1990,6,1990-06-15,20.0209544354304,21.0351906127833,-0.0882538877984784,-63.571424914194
10128500,"Weber River","observed",1990,7,1990-07-16,4.35531369518245,5.96922406140764,-0.508248754430437,-65.1853352804192
10128500,"Weber River","observed",1990,8,1990-08-16,3.34504168451303,3.01037484486018,0.300271634306509,-64.8506684407663
10128500,"Weber River","observed",1990,9,1990-09-15,2.279506150656,2.25047291486478,0.0350001846186856,-64.8216352049751
10128500,"Weber River","observed",1990,10,1990-10-16,1.31719008986013,2.03516729135528,-1.21721951551548,-65.5396124064703
10128500,"Weber River","observed",1990,11,1990-11-15,1.2846409403904,1.8258393503921,-1.34938408432388,-66.080810816472
10128500,"Weber River","observed",1990,12,1990-12-16,1.06142502386787,1.59815988231691,-1.64163313987574,-66.617545674921
10128500,"Weber River","observed",1991,1,1991-01-16,1.13358731034426,1.50645412506615,-1.39285411501144,-66.9904124896429
10128500,"Weber River","observed",1991,2,1991-02-14,1.27526941258971,1.50628925632801,-0.922028186527934,-67.2214323333812
10128500,"Weber River","observed",1991,3,1991-03-16,1.25324882336206,1.77675681057963,-1.24660184005833,-67.7449403205987
10128500,"Weber River","observed",1991,4,1991-04-15,2.2285358267904,4.61661192999168,-1.51361394497657,-70.1330164238
10128500,"Weber River","observed",1991,5,1991-05-16,13.4322331979148,18.2142778613805,-0.858278867226572,-74.9150610872657
10128500,"Weber River","observed",1991,6,1991-06-15,24.8546401486848,21.0351906127833,0.308811167500595,-71.0956115513642
10128500,"Weber River","observed",1991,7,1991-07-16,3.76065991675045,5.96922406140764,-0.728451863690187,-73.3041756960214
10128500,"Weber River","observed",1991,8,1991-08-16,4.2082487822369,3.01037484486018,0.992540168523333,-72.1063017586447
10128500,"Weber River","observed",1991,9,1991-09-15,3.053499957504,2.25047291486478,0.875601385240267,-71.3032747160055
10128500,"Weber River","observed",1991,10,1991-10-16,1.44050538953497,2.03516729135528,-0.98034494217939,-71.8979366178258
10128500,"Weber River","observed",1991,11,1991-11-15,1.8056709176832,1.8258393503921,-0.0450374540862766,-71.9181050505347
10128500,"Weber River","observed",1991,12,1991-12-16,1.46242810947716,1.59815988231691,-0.374683936300953,-72.0538368233744
10128500,"Weber River","observed",1992,1,1992-01-16,1.27882532996129,1.50645412506615,-0.818017842852279,-72.2814656184793
10128500,"Weber River","observed",1992,2,1992-02-15,1.23715326317462,1.50628925632801,-1.08475064321575,-72.5506016116327
10128500,"Weber River","observed",1992,3,1992-03-16,1.49348529606194,1.77675681057963,-0.63779169843484,-72.8338731261504
10128500,"Weber River","observed",1992,4,1992-04-15,4.1446424461824,4.61661192999168,-0.246526427213033,-73.3058426099597
10128500,"Weber River","observed",1992,5,1992-05-16,13.2952161982761,18.2142778613805,-0.885746284835001,-78.2249042730641
10128500,"Weber River","observed",1992,6,1992-06-15,4.3145435257344,21.0351906127833,-2.27369742116678,-94.945551360113
10128500,"Weber River","observed",1992,7,1992-07-16,2.12833072772129,5.96922406140764,-1.49854406437465,-98.7864446937993
10128500,"Weber River","observed",1992,8,1992-08-16,1.12262595037316,3.01037484486018,-2.37572825765976,-100.674193588286
10128500,"Weber River","observed",1992,9,1992-09-15,0.9797628920832,2.25047291486478,-1.99316975878342,-101.944903611068
10128500,"Weber River","observed",1992,10,1992-10-16,0.956378657478194,2.03516729135528,-2.01394037111959,-103.023692244945
10128500,"Weber River","observed",1992,11,1992-11-15,1.0750962756096,1.8258393503921,-1.97781087850088,-103.774435319728
10128500,"Weber River","observed",1992,12,1992-12-16,1.07878051048877,1.59815988231691,-1.58054769490161,-104.293814691556
10128500,"Weber River","observed",1993,1,1993-01-16,1.10618391041652,1.50645412506615,-1.5068684905412,-104.694084906205
10128500,"Weber River","observed",1993,2,1993-02-14,1.16200202622171,1.50628925632801,-1.41583477760294,-105.038372136312
10128500,"Weber River","observed",1993,3,1993-03-16,1.76934618866787,1.77675681057963,-0.0157799813328371,-105.045782758223
10128500,"Weber River","observed",1993,4,1993-04-15,4.3202068950528,4.61661192999168,-0.152715482961491,-105.342187793162
10128500,"Weber River","observed",1993,5,1993-05-16,26.3520228171809,18.2142778613805,1.16447018314106,-97.2044428373618
10128500,"Weber River","observed",1993,6,1993-06-15,35.3403684417024,21.0351906127833,1.02073063279671,-82.8992650084427
10128500,"Weber River","observed",1993,7,1993-07-16,13.6825175839216,5.96922406140764,1.62614189988434,-75.1859714859287
10128500,"Weber River","observed",1993,8,1993-08-16,4.24935388212852,3.01037484486018,1.02308108502658,-73.9469924486604
10128500,"Weber River","observed",1993,9,1993-09-15,3.147889446144,2.25047291486478,0.968085911799339,-73.0495759173812
10128500,"Weber River","observed",1993,10,1993-10-16,2.57409269987923,2.03516729135528,0.733007033447959,-72.5106505088572
10128500,"Weber River","observed",1993,11,1993-11-15,1.4375519119872,1.8258393503921,-0.934176931113506,-72.8989379472621
10128500,"Weber River","observed",1993,12,1993-12-16,1.08334774381006,1.59815988231691,-1.56458543679354,-73.413750085769
10128500,"Weber River","observed",1994,1,1994-01-16,1.41766922292852,1.50645412506615,-0.308472620619796,-73.5025349879066
10128500,"Weber River","observed",1994,2,1994-02-14,1.49169102582857,1.50628925632801,-0.055337069949739,-73.5171332184061
10128500,"Weber River","observed",1994,3,1994-03-16,1.82506643518761,1.77675681057963,0.101807329909816,-73.4688235937981
10128500,"Weber River","observed",1994,4,1994-04-15,5.4538246536192,4.61661192999168,0.398689321468507,-72.6316108701706
10128500,"Weber River","observed",1994,5,1994-05-16,18.1949441053564,18.2142778613805,-0.00314318215182164,-72.6509446261947
10128500,"Weber River","observed",1994,6,1994-06-15,10.0826851765248,21.0351906127833,-1.18251908197977,-83.6034500624532
10128500,"Weber River","observed",1994,7,1994-07-16,3.4656166441951,5.96922406140764,-0.846861851944898,-86.1070574796657
10128500,"Weber River","observed",1994,8,1994-08-16,2.59327507982865,3.01037484486018,-0.40737863830568,-86.5241572446972
10128500,"Weber River","observed",1994,9,1994-09-15,1.8575851364352,2.25047291486478,-0.506700195016234,-86.9170450231268
10128500,"Weber River","observed",1994,10,1994-10-16,2.04520708127381,2.03516729135528,0.0147696500989041,-86.9070052332083
10128500,"Weber River","observed",1994,11,1994-11-15,1.8623046108672,1.8258393503921,0.080593312586519,-86.8705399727332
10128500,"Weber River","observed",1994,12,1994-12-16,1.60675268242994,1.59815988231691,0.0229914346167376,-86.8619471726202
10128500,"Weber River","observed",1995,1,1995-01-16,1.45055330284181,1.50645412506615,-0.192752331016514,-86.9178479948445
